image_path,ground_truth,prediction,success,error
../data/validation/Morog_polao/000241.jpg,Morog_polao,Fried Rice,True,
../data/validation/Morog_polao/000296.jpg,Morog_polao,Mashed,True,
../data/validation/Morog_polao/000240.jpg,Morog_polao,Morog Polao,True,
../data/validation/Morog_polao/000308.jpg,Morog_polao,Biryani,True,
../data/validation/Morog_polao/000320.jpg,Morog_polao,Biryani,True,
../data/validation/Morog_polao/000322.jpg,Morog_polao,Panta Ilish,True,
../data/validation/Morog_polao/000256.jpg,Morog_polao,Morog Polao,True,
../data/validation/Morog_polao/000243.jpg,Morog_polao,Biryani,True,
../data/validation/Morog_polao/000306.jpg,Morog_polao,Morog Polao,True,
../data/validation/Morog_polao/000274.jpg,Morog_polao,Fried Rice,True,
../data/validation/Morog_polao/000249.jpg,Morog_polao,Morog Polao,True,
../data/validation/Morog_polao/000238.jpg,Morog_polao,Khichuri,True,
../data/validation/Morog_polao/000228.jpg,Morog_polao,Nehari,True,
../data/validation/Morog_polao/000229.jpg,Morog_polao,Morog Polao,True,
../data/validation/Nehari/000436.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000423.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000437.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000421.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000434.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000420.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000430.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000431.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000426.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000469.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000441.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000496.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000482.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000509.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000483.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000497.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000440.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000454.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000468.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000456.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000481.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000443.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000453.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000484.jpg,Nehari,Puri,True,
../data/validation/Nehari/000450.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000444.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000478.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000487.jpg,Nehari,Beef Kala Bhuna,True,
../data/validation/Nehari/000492.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000479.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000445.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000451.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000448.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000474.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000500.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000501.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000461.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000475.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000449.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000463.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000503.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000502.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000472.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000499.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000512.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000506.jpg,Nehari,Chicken Tandoori,True,
../data/validation/Nehari/000507.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000498.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000473.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000467.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000471.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000459.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000511.jpg,Nehari,Nihari,True,
../data/validation/Nehari/000504.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000429.jpg,Nehari,Nehari,True,
../data/validation/Nehari/000438.jpg,Nehari,Nehari,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (108).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (99).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (104).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (95).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (94).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (105).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (98).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (109).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (102).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (93).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (103).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (100).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (101).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (97).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (106).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (107).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Nokshi Pitha/Nokshi Pitha (96).jpg,Nokshi Pitha,Nokshi Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (91).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (87).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (86).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (90).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (81).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (83).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (95).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (94).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (82).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (89).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (85).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (93).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (92).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (84).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Pakon Pitha/Pakon Pitha (88).jpg,Pakon Pitha,Pakon Pitha,True,
../data/validation/Panta Ilish/panta ilish.jpg,Panta Ilish,Hilsa Fish,True,
../data/validation/Panta Ilish/panta-bhat-panta-bhat-rice-based-dish-bangladesh-eastern-indian-states-west-bengal-assam-fried-ilish-slice-102337438.jpg,Panta Ilish,Panta Ilish,True,
../data/validation/Panta Ilish/hqdefault.jpg,Panta Ilish,Hilsa_fish,True,
../data/validation/Panta Ilish/002e627f07d434e9bff8daf9bd528858.jpg,Panta Ilish,Panta Ilish,True,
../data/validation/Panta Ilish/EEEoA8oLaAxvDZG9qYrsSvDqYeABF1GqkXYm2VenB4Ferz4AMPhjkNGCCmUzSx6Xz893EUgTKJ6rfVVkpAbRQvyb8h24pyZLnwvqTQcfBxtdbHzBxtEEiNzssFb6CaE1hK2ky3EV5WzsaiFAztj2W.jpg,Panta Ilish,Panta Ilish,True,
../data/validation/Panta Ilish/51373f3b7d0b6355050a1a6d82754bb6.jpg,Panta Ilish,Panta Ilish,True,
../data/validation/Panta Ilish/1509948651472_7770.jpeg,Panta Ilish,Panta Ilish,True,
../data/validation/Panta Ilish/Panta-Bhaat-logo-5.jpg,Panta Ilish,Panta Ilish,True,
../data/validation/Panta Ilish/Panta-illish-1427.jpg,Panta Ilish,Panta Ilish,True,
../data/validation/Panta Ilish/maxresdefault (2).jpg,Panta Ilish,Panta Ilish,True,
../data/validation/Panta Ilish/17904001_10212595919843872_2696674385863200683_n.jpg,Panta Ilish,Panta Ilish,True,
../data/validation/Panta Ilish/93329844_107150147508236_9154315529605099794_n.jpg,Panta Ilish,Panta Ilish,True,
../data/validation/Panta Ilish/7f732178da1655344c0328bfdb0b9e36.jpg,Panta Ilish,Hilsa Fish Curry,True,
../data/validation/Panta Ilish/image.jpg,Panta Ilish,Panta Ilish,True,
../data/validation/Patishapta/Patishapta (82).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (94).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (95).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (83).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (88).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (84).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (92).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (93).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (85).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (89).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (90).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (86).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (87).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (91).jpg,Patishapta,Patishapta,True,
../data/validation/Patishapta/Patishapta (81).jpg,Patishapta,Patishapta,True,
../data/validation/Payesh/Payesh (104).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (108).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (96).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (97).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (109).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (105).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (102).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (103).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (100).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (101).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (110).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (98).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (106).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (94).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (95).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (107).jpg,Payesh,Payesh,True,
../data/validation/Payesh/Payesh (99).jpg,Payesh,Payesh,True,
../data/validation/Phuchka/download (1).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/images (1).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000218.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/full-plate-fuchka-beside-brahmaputra-260nw-1609365595 (1).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/38085690_2147321475338648_5890432528455565312_n.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000231.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000219.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000218(1).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000216(1).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000236.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/images.jpeg,Phuchka,Phuchka,True,
../data/validation/Phuchka/images (12).jpeg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000223.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000237.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000220(1).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/f9876f0de7df4c3ab9ce959870bc9796.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000221.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000220.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000253.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000250.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/Dahi-Fuchka-4-FINAL.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/88e8aabc761ac7272d1edaf0ddc29f38 (1).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/images (97).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/118256006_1636430056538920_3789712246490304013_n.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/0fabb5bca5743a67a34e3d07dbf00497.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000268.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000254.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/15073511_1142242272534781_2678838315896965270_n.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/139428.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000210(1).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/fuchka.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000272.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/37275278_2106975386210662_3106143107498901504_n.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000219(1).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000273.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000271.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/images (17).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/bcf89f5620977804a9f60dde06626cf0 (1).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/15541679_1270139186402938_4661905885990932236_n.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/images (4).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/82175622_2651587125120259_1886426585037275136_n.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000249.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000275.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/img20200819210959-e1600857973631.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000263.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/5e42d8c2979d9a3072cf7e88_Fuchka-ateria vegan.png,Phuchka,Beguni,True,
../data/validation/Phuchka/124080440_413064590073516_5451758081537141076_o.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/Bangladesh.JPG,Phuchka,Phuchka,True,
../data/validation/Phuchka/000239.jpg,Phuchka,Doi Chaat,True,
../data/validation/Phuchka/images (85).jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000210.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/738c6a5732268951acf1193f2dd282db.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000216.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/000229.jpg,Phuchka,Phuchka,True,
../data/validation/Phuchka/gmbmldy5qcqx67lyxuv3.jpg,Phuchka,Phuchka,True,
../data/validation/Porota/000556.jpg,Porota,Porota,True,
../data/validation/Porota/000557.jpg,Porota,Porota,True,
../data/validation/Porota/000569.jpg,Porota,Porota,True,
../data/validation/Porota/000540.jpg,Porota,Porota,True,
../data/validation/Porota/000568.jpg,Porota,Paratha,True,
../data/validation/Porota/000544.jpg,Porota,Egg Omlete,True,
../data/validation/Porota/000545.jpg,Porota,Paratha,True,
../data/validation/Porota/000547.jpg,Porota,Porota,True,
../data/validation/Porota/000553.jpg,Porota,Porota,True,
../data/validation/Porota/000552.jpg,Porota,Porota,True,
../data/validation/Porota/000546.jpg,Porota,Mashed Potato,True,
../data/validation/Porota/000469.jpg,Porota,Porota,True,
../data/validation/Porota/000496.jpg,Porota,Egg Omlette,True,
../data/validation/Porota/000482.jpg,Porota,Porota,True,
../data/validation/Porota/000509.jpg,Porota,Paratha,True,
../data/validation/Porota/000535.jpg,Porota,Porota,True,
../data/validation/Porota/000534.jpg,Porota,Kabab,True,
../data/validation/Porota/000508.jpg,Porota,Porota,True,
../data/validation/Porota/000483.jpg,Porota,Porota,True,
../data/validation/Porota/000497.jpg,Porota,Porota,True,
../data/validation/Porota/000468.jpg,Porota,Porota,True,
../data/validation/Porota/000481.jpg,Porota,,False,"Error code: 400 - {'error': {'message': 'You uploaded an unsupported image. Please make sure your image is valid.', 'type': 'invalid_request_error', 'param': None, 'code': 'image_parse_error'}}"
../data/validation/Porota/000495.jpg,Porota,Porota,True,
../data/validation/Porota/000536.jpg,Porota,Paratha,True,
../data/validation/Porota/000522.jpg,Porota,Kabab,True,
../data/validation/Porota/000523.jpg,Porota,Porota,True,
../data/validation/Porota/000537.jpg,Porota,Paratha,True,
../data/validation/Porota/000480.jpg,Porota,Porota,True,
../data/validation/Porota/000484.jpg,Porota,Porota,True,
../data/validation/Porota/000490.jpg,Porota,Paratha,True,
../data/validation/Porota/000533.jpg,Porota,Kabab,True,
../data/validation/Porota/000527.jpg,Porota,Bakorkhani,True,
../data/validation/Porota/000526.jpg,Porota,Porota,True,
../data/validation/Porota/000532.jpg,Porota,Porota,True,
../data/validation/Porota/000491.jpg,Porota,Paratha,True,
../data/validation/Porota/000485.jpg,Porota,Porota,True,
../data/validation/Porota/000478.jpg,Porota,Porota,True,
../data/validation/Porota/000493.jpg,Porota,Porota,True,
../data/validation/Porota/000487.jpg,Porota,Mughlai Paratha,True,
../data/validation/Porota/000524.jpg,Porota,Porota,True,
../data/validation/Porota/000530.jpg,Porota,Porota,True,
../data/validation/Porota/000518.jpg,Porota,Paratha,True,
../data/validation/Porota/000519.jpg,Porota,Porota,True,
../data/validation/Porota/000531.jpg,Porota,Porota,True,
../data/validation/Porota/000525.jpg,Porota,,False,"Error code: 400 - {'error': {'message': 'You uploaded an unsupported image. Please make sure your image is valid.', 'type': 'invalid_request_error', 'param': None, 'code': 'image_parse_error'}}"
../data/validation/Porota/000486.jpg,Porota,Paratha,True,
../data/validation/Porota/000492.jpg,Porota,Paratha,True,
../data/validation/Porota/000474.jpg,Porota,Porota,True,
../data/validation/Porota/000500.jpg,Porota,Porota,True,
../data/validation/Porota/000501.jpg,Porota,Paratha,True,
../data/validation/Porota/000475.jpg,Porota,"I can't identify the food from the image, but",True,
../data/validation/Porota/000477.jpg,Porota,Porota,True,
../data/validation/Porota/000488.jpg,Porota,Porota,True,
../data/validation/Porota/000517.jpg,Porota,Porota,True,
../data/validation/Porota/000503.jpg,Porota,Mughlai Paratha,True,
../data/validation/Porota/000502.jpg,Porota,Porota,True,
../data/validation/Porota/000516.jpg,Porota,Porota,True,
../data/validation/Porota/000489.jpg,Porota,Porota,True,
../data/validation/Porota/000476.jpg,Porota,Porota,True,
../data/validation/Porota/000472.jpg,Porota,Porota,True,
../data/validation/Porota/000499.jpg,Porota,Porota,True,
../data/validation/Porota/000512.jpg,Porota,Porota,True,
../data/validation/Porota/000507.jpg,Porota,Porota,True,
../data/validation/Porota/000513.jpg,Porota,Porota,True,
../data/validation/Porota/000473.jpg,Porota,,False,"Error code: 400 - {'error': {'message': 'You uploaded an unsupported image. Please make sure your image is valid.', 'type': 'invalid_request_error', 'param': None, 'code': 'image_parse_error'}}"
../data/validation/Porota/000471.jpg,Porota,Porota,True,
../data/validation/Porota/000505.jpg,Porota,Moglai Porota,True,
../data/validation/Porota/000511.jpg,Porota,Porota,True,
../data/validation/Porota/000539.jpg,Porota,Porota,True,
../data/validation/Porota/000538.jpg,Porota,Egg Bhuna,True,
../data/validation/Porota/000510.jpg,Porota,Porota,True,
../data/validation/Porota/000504.jpg,Porota,Porota,True,
../data/validation/Porota/000470.jpg,Porota,,False,"Error code: 400 - {'error': {'message': 'You uploaded an unsupported image. Please make sure your image is valid.', 'type': 'invalid_request_error', 'param': None, 'code': 'image_parse_error'}}"
../data/validation/Porota/000548.jpg,Porota,Paratha,True,
../data/validation/Porota/000560.jpg,Porota,Porota,True,
../data/validation/Porota/000561.jpg,Porota,Porota,True,
../data/validation/Porota/000571.jpg,Porota,Kabab,True,
../data/validation/Porota/000565.jpg,Porota,Porota,True,
../data/validation/Porota/000558.jpg,Porota,Porota,True,
../data/validation/Porota/000564.jpg,Porota,Paratha,True,
../data/validation/Porota/000570.jpg,Porota,Porota,True,
../data/validation/Porota/000566.jpg,Porota,Porota,True,
../data/validation/Porota/000572.jpg,Porota,Porota,True,
../data/validation/Porota/000567.jpg,Porota,Paratha,True,
../data/validation/Rajvog/Rajvog (192).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (184).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (171).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (188).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (189).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (170).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (185).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (193).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (198).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (177).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (194).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (182).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (183).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (195).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (199).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (176).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (175).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (180).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (179).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (196).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (178).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (197).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (181).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (174).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (169).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (186).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (190).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (173).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (172).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (191).jpg,Rajvog,Rajbhog,True,
../data/validation/Rajvog/Rajvog (187).jpg,Rajvog,Rajbhog,True,
../data/validation/Ravogsai/Ravogsai (151).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (147).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (146).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (150).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (161).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (157).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (141).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (140).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (156).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (160).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (159).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (163).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (143).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (155).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (154).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (142).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (162).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (158).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (145).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (153).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (149).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (165).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (164).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (148).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (152).jpg,Ravogsai,Ravogsai,True,
../data/validation/Ravogsai/Ravogsai (144).jpg,Ravogsai,Ravogsai,True,
../data/validation/Roshmalai/Roshmalai (148).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (164).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000147.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (152).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000151.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (144).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000178.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000154.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000168.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (145).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000169.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (153).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000157.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/000180.jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (165).jpg,Roshmalai,Roshmalai,True,
../data/validation/Roshmalai/Roshmalai (149).jpg,Roshmalai,Roshmalai,True,
